Node,X,Y
     5709.,  0.41898973E-02,  0.12728509E-01,  0.36272499E-02
     5710.,  0.44987360E-02,  0.12207961E-01,  0.34912763E-02
     5711.,  0.41881036E-02,  0.12256244E-01,  0.36413507E-02
     5712.,  0.40550031E-02,  0.12432254E-01,  0.30977276E-02
     5713.,  0.38958135E-02,  0.12671117E-01,  0.34566882E-02
     5714.,  0.43301270E-02,  0.12500000E-01,  0.27500000E-02
     5715.,  0.41690091E-02,  0.12760319E-01,  0.31672640E-02
     5716.,  0.42363956E-02,  0.12655739E-01,  0.28498495E-02
     5717.,  0.45105908E-02,  0.12187428E-01,  0.27514759E-02
     5718.,  0.44987360E-02,  0.12207961E-01,  0.32412763E-02
     5719.,  0.40550031E-02,  0.12432254E-01,  0.28477276E-02
     5720.,  0.38958135E-02,  0.12671117E-01,  0.32066882E-02
     5721.,  0.43301270E-02,  0.12500000E-01,  0.22500000E-02
     5722.,  0.42363956E-02,  0.12655739E-01,  0.25998495E-02
     5723.,  0.41493636E-02,  0.12789764E-01,  0.24303114E-02
     5724.,  0.45105908E-02,  0.12187428E-01,  0.25014759E-02
     5725.,  0.40550031E-02,  0.12432254E-01,  0.25977276E-02
     5726.,  0.43301270E-02,  0.12500000E-01,  0.17500000E-02
     5727.,  0.41621625E-02,  0.12770632E-01,  0.18534420E-02
     5728.,  0.41493636E-02,  0.12789764E-01,  0.21803114E-02
     5729.,  0.45105908E-02,  0.12187428E-01,  0.22514759E-02
     5730.,  0.45263365E-02,  0.12160155E-01,  0.17972974E-02
     5731.,  0.40019749E-02,  0.12480620E-01,  0.17495845E-02
     5732.,  0.40550031E-02,  0.12432254E-01,  0.23477276E-02
     5733.,  0.41699356E-02,  0.12185811E-01,  0.19868618E-02
     5734.,  0.43301270E-02,  0.12500000E-01,  0.12500000E-02
     5735.,  0.41621625E-02,  0.12770632E-01,  0.16034420E-02
     5736.,  0.42070761E-02,  0.12701946E-01,  0.13532542E-02
     5737.,  0.45263365E-02,  0.12160155E-01,  0.15472974E-02
     5738.,  0.40019749E-02,  0.12480620E-01,  0.14995845E-02
     5739.,  0.41699356E-02,  0.12185811E-01,  0.17368618E-02
     5740.,  0.43306356E-02,  0.12173977E-01,  0.13409718E-02
     5741.,  0.43301270E-02,  0.12500000E-01,  0.75000000E-03
     5742.,  0.41729414E-02,  0.12754371E-01,  0.81849194E-03
     5743.,  0.42070761E-02,  0.12701946E-01,  0.11032542E-02
     5744.,  0.45263365E-02,  0.12160155E-01,  0.12972974E-02
     5745.,  0.44700337E-02,  0.12257675E-01,  0.88074957E-03
     5746.,  0.40019749E-02,  0.12480620E-01,  0.12495845E-02
     5747.,  0.38517802E-02,  0.12722500E-01,  0.87031556E-03
     5748.,  0.41593430E-02,  0.12261606E-01,  0.81403737E-03
     5749.,  0.43306356E-02,  0.12173977E-01,  0.10909718E-02
     5750.,  0.42001296E-02,  0.12712731E-01,  0.25000000E-03
     5751.,  0.41729414E-02,  0.12754371E-01,  0.56849194E-03
     5752.,  0.38984472E-02,  0.12348375E-01,  0.25000000E-03
     5753.,  0.44700337E-02,  0.12257675E-01,  0.63074957E-03
     5754.,  0.41593430E-02,  0.12261606E-01,  0.56403737E-03
     5755.,  0.12619227E-01, -0.18571429E-02,  0.50000000E-02
     5756.,  0.12197602E-01, -0.20194384E-02,  0.50000000E-02
     5757.,  0.12351887E-01, -0.24252967E-02,  0.50000000E-02
     5758.,  0.12667340E-01, -0.19404762E-02,  0.43888889E-02
     5759.,  0.12588918E-01, -0.23532107E-02,  0.45516609E-02
     5760.,  0.12371791E-01, -0.14285714E-02,  0.50000000E-02
     5761.,  0.12073885E-01, -0.18051527E-02,  0.50000000E-02
     5762.,  0.12323639E-01, -0.13451688E-02,  0.46319836E-02
     5763.,  0.12543622E-01, -0.17261905E-02,  0.43888889E-02
     5764.,  0.12124356E-01, -0.10000000E-02,  0.50000000E-02
     5765.,  0.11950167E-01, -0.15908670E-02,  0.50000000E-02
     5766.,  0.11691343E-01, -0.12500000E-02,  0.50000000E-02
     5767.,  0.12199921E-01, -0.11308831E-02,  0.46319836E-02
     5768.,  0.11876920E-01, -0.57142857E-03,  0.50000000E-02
     5769.,  0.11567625E-01, -0.10357142E-02,  0.50000000E-02
     5770.,  0.12076203E-01, -0.91659738E-03,  0.46319836E-02
     5771.,  0.11816176E-01, -0.46621646E-03,  0.46855993E-02
     5772.,  0.11629484E-01, -0.14285714E-03,  0.50000000E-02
     5773.,  0.11218060E-01, -0.43025044E-03,  0.50000000E-02
     5774.,  0.11443907E-01, -0.82142853E-03,  0.50000000E-02
     5775.,  0.11692458E-01, -0.25193075E-03,  0.46855993E-02
     5776.,  0.11382048E-01,  0.28571429E-03,  0.50000000E-02
     5777.,  0.11094342E-01, -0.21596472E-03,  0.50000000E-02
     5778.,  0.11568740E-01, -0.37645034E-04,  0.46855993E-02
     5779.,  0.11332493E-01,  0.37154708E-03,  0.46209693E-02
     5780.,  0.11188815E-01,  0.14095903E-03,  0.48135149E-02
     5781.,  0.11134612E-01,  0.71428571E-03,  0.50000000E-02
     5782.,  0.10970624E-01, -0.16790086E-05,  0.50000000E-02
     5783.,  0.10701600E-01,  0.46428561E-03,  0.50000000E-02
     5784.,  0.11208775E-01,  0.58583280E-03,  0.46209693E-02
     5785.,  0.11065097E-01,  0.35524474E-03,  0.48135149E-02
     5786.,  0.10887176E-01,  0.11428571E-02,  0.50000000E-02
     5787.,  0.10577882E-01,  0.67857133E-03,  0.50000000E-02
     5788.,  0.11085057E-01,  0.80011851E-03,  0.46209693E-02
     5789.,  0.10934747E-01,  0.10604625E-02,  0.47170634E-02
     5790.,  0.10719816E-01,  0.94463119E-03,  0.47276332E-02
     5791.,  0.10941379E-01,  0.56953045E-03,  0.48135149E-02
     5792.,  0.10639741E-01,  0.15714286E-02,  0.50000000E-02
     5793.,  0.10144869E-01,  0.14285714E-02,  0.50000000E-02
     5794.,  0.10454164E-01,  0.89285704E-03,  0.50000000E-02
     5795.,  0.10639680E-01,  0.15715338E-02,  0.47199163E-02
     5796.,  0.10811029E-01,  0.12747482E-02,  0.47170634E-02
     5797.,  0.10596098E-01,  0.11589169E-02,  0.47276332E-02
     5798.,  0.10287550E-01,  0.15655974E-02,  0.47163152E-02
     5799.,  0.10392305E-01,  0.20000000E-02,  0.50000000E-02
     5800.,  0.10021151E-01,  0.16428571E-02,  0.50000000E-02
     5801.,  0.10515962E-01,  0.17858195E-02,  0.47199163E-02
     5802.,  0.10163833E-01,  0.17798831E-02,  0.47163152E-02
     5803.,  0.10144869E-01,  0.24285714E-02,  0.50000000E-02
     5804.,  0.98974332E-02,  0.18571429E-02,  0.50000000E-02
     5805.,  0.96261280E-02,  0.22124802E-02,  0.50000000E-02
     5806.,  0.10150657E-01,  0.24185458E-02,  0.46891006E-02
     5807.,  0.10392244E-01,  0.20001053E-02,  0.47199163E-02
     5808.,  0.10040115E-01,  0.19941689E-02,  0.47163152E-02
     5809.,  0.98974332E-02,  0.28571429E-02,  0.50000000E-02
     5810.,  0.95024101E-02,  0.24267659E-02,  0.50000000E-02
     5811.,  0.10026939E-01,  0.26328315E-02,  0.46891006E-02
     5812.,  0.96798128E-02,  0.25972225E-02,  0.46804127E-02
     5813.,  0.99163967E-02,  0.22084546E-02,  0.47163152E-02
     5814.,  0.96499974E-02,  0.32857143E-02,  0.50000000E-02
     5815.,  0.91942358E-02,  0.30751165E-02,  0.50000000E-02
     5816.,  0.93786922E-02,  0.26410516E-02,  0.50000000E-02
     5817.,  0.99032215E-02,  0.28471172E-02,  0.46891006E-02
     5818.,  0.96573542E-02,  0.32729718E-02,  0.46927559E-02
     5819.,  0.95560949E-02,  0.28115082E-02,  0.46804127E-02
     5820.,  0.94025615E-02,  0.37142857E-02,  0.50000000E-02
     5821.,  0.90705179E-02,  0.32894022E-02,  0.50000000E-02
     5822.,  0.95336363E-02,  0.34872575E-02,  0.46927559E-02
     5823.,  0.91551257E-02,  0.41428571E-02,  0.50000000E-02
     5824.,  0.89467999E-02,  0.35036879E-02,  0.50000000E-02
     5825.,  0.87221130E-02,  0.38928571E-02,  0.50000000E-02
     5826.,  0.91518638E-02,  0.41485069E-02,  0.47053294E-02
     5827.,  0.94099184E-02,  0.37015432E-02,  0.46927559E-02
     5828.,  0.89938685E-02,  0.38900512E-02,  0.48157623E-02
     5829.,  0.89076899E-02,  0.45714286E-02,  0.50000000E-02
     5830.,  0.85983951E-02,  0.41071428E-02,  0.50000000E-02
     5831.,  0.90281459E-02,  0.43627926E-02,  0.47053294E-02
     5832.,  0.88701505E-02,  0.41043369E-02,  0.48157623E-02
     5833.,  0.87384911E-02,  0.43869359E-02,  0.47830412E-02
     5834.,  0.86602540E-02,  0.50000000E-02,  0.50000000E-02
     5835.,  0.82891003E-02,  0.46428571E-02,  0.50000000E-02
     5836.,  0.84746772E-02,  0.43214285E-02,  0.50000000E-02
     5837.,  0.86640012E-02,  0.49935097E-02,  0.46916428E-02
     5838.,  0.89044280E-02,  0.45770783E-02,  0.47053294E-02
     5839.,  0.86147732E-02,  0.46012216E-02,  0.47830412E-02
     5840.,  0.84128182E-02,  0.54285714E-02,  0.50000000E-02
     5841.,  0.81653824E-02,  0.48571429E-02,  0.50000000E-02
     5842.,  0.79798055E-02,  0.51785714E-02,  0.50000000E-02
     5843.,  0.85402833E-02,  0.52077954E-02,  0.46916428E-02
     5844.,  0.82204154E-02,  0.50403051E-02,  0.45881991E-02
     5845.,  0.84910553E-02,  0.48155073E-02,  0.47830412E-02
     5846.,  0.81653824E-02,  0.58571429E-02,  0.50000000E-02
     5847.,  0.78560876E-02,  0.53928571E-02,  0.50000000E-02
     5848.,  0.84165654E-02,  0.54220812E-02,  0.46916428E-02
     5849.,  0.81724477E-02,  0.58449054E-02,  0.46931190E-02
     5850.,  0.80966974E-02,  0.52545908E-02,  0.45881991E-02
     5851.,  0.79179465E-02,  0.62857143E-02,  0.50000000E-02
     5852.,  0.75467928E-02,  0.59285714E-02,  0.50000000E-02
     5853.,  0.77323697E-02,  0.56071428E-02,  0.50000000E-02
     5854.,  0.80487298E-02,  0.60591911E-02,  0.46931190E-02
     5855.,  0.76705107E-02,  0.67142857E-02,  0.50000000E-02
     5856.,  0.74230749E-02,  0.61428571E-02,  0.50000000E-02
     5857.,  0.72374980E-02,  0.64642856E-02,  0.50000000E-02
     5858.,  0.76672488E-02,  0.67199355E-02,  0.47053294E-02
     5859.,  0.79250118E-02,  0.62734769E-02,  0.46931190E-02
     5860.,  0.74757537E-02,  0.64952658E-02,  0.46993817E-02
     5861.,  0.74230749E-02,  0.71428571E-02,  0.50000000E-02
     5862.,  0.71137801E-02,  0.66785713E-02,  0.50000000E-02
     5863.,  0.75435309E-02,  0.69342212E-02,  0.47053294E-02
     5864.,  0.73520358E-02,  0.67095515E-02,  0.46993817E-02
     5865.,  0.71756391E-02,  0.75714286E-02,  0.50000000E-02
     5866.,  0.68044853E-02,  0.72142856E-02,  0.50000000E-02
     5867.,  0.69900622E-02,  0.68928570E-02,  0.50000000E-02
     5868.,  0.71793757E-02,  0.75649565E-02,  0.46916687E-02
     5869.,  0.74198130E-02,  0.71485069E-02,  0.47053294E-02
     5870.,  0.68864974E-02,  0.74770083E-02,  0.46381911E-02
     5871.,  0.72283179E-02,  0.69238373E-02,  0.46993817E-02
     5872.,  0.69282032E-02,  0.80000000E-02,  0.50000000E-02
     5873.,  0.66807674E-02,  0.74285713E-02,  0.50000000E-02
     5874.,  0.64333315E-02,  0.78571428E-02,  0.50000000E-02
     5875.,  0.70556578E-02,  0.77792422E-02,  0.46916687E-02
     5876.,  0.67627795E-02,  0.76912940E-02,  0.46381911E-02
     5877.,  0.66807674E-02,  0.84285714E-02,  0.50000000E-02
     5878.,  0.63096136E-02,  0.80714285E-02,  0.50000000E-02
     5879.,  0.69319399E-02,  0.79935279E-02,  0.46916687E-02
     5880.,  0.66888758E-02,  0.84145273E-02,  0.46945439E-02
     5881.,  0.66390616E-02,  0.79055797E-02,  0.46381911E-02
     5882.,  0.64333316E-02,  0.88571429E-02,  0.50000000E-02
     5883.,  0.59183981E-02,  0.86409286E-02,  0.50000000E-02
     5884.,  0.61858957E-02,  0.82857142E-02,  0.50000000E-02
     5885.,  0.65651579E-02,  0.86288130E-02,  0.46945439E-02
     5886.,  0.61858957E-02,  0.92857143E-02,  0.50000000E-02
     5887.,  0.57946802E-02,  0.88552143E-02,  0.50000000E-02
     5888.,  0.61899460E-02,  0.92786990E-02,  0.47152778E-02
     5889.,  0.64414399E-02,  0.88430988E-02,  0.46945439E-02
     5890.,  0.58925021E-02,  0.92924938E-02,  0.47232399E-02
     5891.,  0.59384599E-02,  0.97142857E-02,  0.50000000E-02
     5892.,  0.56709622E-02,  0.90695000E-02,  0.50000000E-02
     5893.,  0.55054472E-02,  0.94642856E-02,  0.50000000E-02
     5894.,  0.60662281E-02,  0.94929847E-02,  0.47152778E-02
     5895.,  0.57687841E-02,  0.95067795E-02,  0.47232399E-02
     5896.,  0.56910241E-02,  0.10142857E-01,  0.50000000E-02
     5897.,  0.53817293E-02,  0.96785713E-02,  0.50000000E-02
     5898.,  0.59425102E-02,  0.97072704E-02,  0.47152778E-02
     5899.,  0.57245310E-02,  0.10084821E-01,  0.47083333E-02
     5900.,  0.56450662E-02,  0.97210652E-02,  0.47232399E-02
     5901.,  0.54435883E-02,  0.10571429E-01,  0.50000000E-02
     5902.,  0.50924963E-02,  0.10287643E-01,  0.50000000E-02
     5903.,  0.52580114E-02,  0.98928570E-02,  0.50000000E-02
     5904.,  0.56008131E-02,  0.10299107E-01,  0.47083333E-02
     5905.,  0.55213483E-02,  0.99353510E-02,  0.47232399E-02
     5906.,  0.51961524E-02,  0.11000000E-01,  0.50000000E-02
     5907.,  0.49687784E-02,  0.10501928E-01,  0.50000000E-02
     5908.,  0.51750125E-02,  0.11036615E-01,  0.46043548E-02
     5909.,  0.53855602E-02,  0.10671936E-01,  0.44628702E-02
     5910.,  0.54770952E-02,  0.10513393E-01,  0.47083333E-02
     5911.,  0.49892123E-02,  0.10802128E-01,  0.46745365E-02
     5912.,  0.49487166E-02,  0.11428571E-01,  0.50000000E-02
     5913.,  0.48450605E-02,  0.10716214E-01,  0.50000000E-02
     5914.,  0.45453260E-02,  0.11000812E-01,  0.50000000E-02
     5915.,  0.50512946E-02,  0.11250901E-01,  0.46043548E-02
     5916.,  0.48654944E-02,  0.11016414E-01,  0.46745365E-02
     5917.,  0.47012808E-02,  0.11857143E-01,  0.50000000E-02
     5918.,  0.42064091E-02,  0.11714286E-01,  0.50000000E-02
     5919.,  0.44216081E-02,  0.11215098E-01,  0.50000000E-02
     5920.,  0.49275767E-02,  0.11465187E-01,  0.46043548E-02
     5921.,  0.47258589E-02,  0.11814572E-01,  0.46826052E-02
     5922.,  0.47417765E-02,  0.11230700E-01,  0.46745365E-02
     5923.,  0.44940296E-02,  0.11779328E-01,  0.47764161E-02
     5924.,  0.40826912E-02,  0.11928571E-01,  0.50000000E-02
     5925.,  0.46021410E-02,  0.12028858E-01,  0.46826052E-02
     5926.,  0.43703117E-02,  0.11993614E-01,  0.47764161E-02
     5927., -0.42001296E-02,  0.12712731E-01,  0.00000000E+00
     5928., -0.43301270E-02,  0.12500000E-01,  0.25000000E-03
     5929., -0.44538449E-02,  0.12285714E-01,  0.00000000E+00
     5930., -0.40493126E-02,  0.12307991E-01,  0.00000000E+00
     5931.,  0.39091574E-02,  0.13117449E-01,  0.00000000E+00
     5932.,  0.40304599E-02,  0.12958951E-01,  0.31849194E-03
     5933.,  0.37632287E-02,  0.12557735E-01,  0.00000000E+00
     5934.,  0.35793342E-02,  0.13491184E-01,  0.00000000E+00
     5935.,  0.38779581E-02,  0.13156175E-01,  0.31849194E-03
     5936.,  0.36952386E-02,  0.13368265E-01,  0.23223901E-03
     5937.,  0.36078367E-02,  0.12752590E-01,  0.00000000E+00
     5938.,  0.34211459E-02,  0.13248763E-01,  0.00000000E+00
     5939.,  0.35611697E-02,  0.13126715E-01,  0.37031556E-03
     5940.,  0.32139380E-02,  0.13830222E-01,  0.00000000E+00
     5941.,  0.35227512E-02,  0.13548271E-01,  0.23223901E-03
     5942.,  0.33084292E-02,  0.13748906E-01,  0.21958544E-03
     5943.,  0.32471247E-02,  0.13427178E-01,  0.00000000E+00
     5944.,  0.28166003E-02,  0.14131194E-01,  0.00000000E+00
     5945.,  0.31174490E-02,  0.13909157E-01,  0.21958544E-03
     5946.,  0.29133553E-02,  0.14063540E-01,  0.28532243E-03
     5947.,  0.25527797E-02,  0.13928181E-01,  0.00000000E+00
     5948.,  0.30562039E-02,  0.13587379E-01,  0.00000000E+00
     5949.,  0.28199146E-02,  0.13860795E-01,  0.22407372E-03
     5950.,  0.23912699E-02,  0.14391108E-01,  0.00000000E+00
     5951.,  0.24758203E-02,  0.14343997E-01,  0.18596125E-03
     5952.,  0.27071828E-02,  0.14203708E-01,  0.28532243E-03
     5953.,  0.23468567E-02,  0.14068577E-01,  0.00000000E+00
     5954.,  0.26139916E-02,  0.14001191E-01,  0.22407372E-03
     5955.,  0.19421740E-02,  0.14607381E-01,  0.00000000E+00
     5956.,  0.22562125E-02,  0.14462007E-01,  0.18596125E-03
     5957.,  0.20838447E-02,  0.14545062E-01,  0.29499245E-03
     5958.,  0.21279780E-02,  0.14187772E-01,  0.00000000E+00
     5959.,  0.18299881E-02,  0.14352118E-01,  0.31742564E-03
     5960.,  0.21749018E-02,  0.14282680E-01,  0.32922551E-03
     5961.,  0.14737759E-02,  0.14777864E-01,  0.00000000E+00
     5962.,  0.15674321E-02,  0.14747963E-01,  0.18679523E-03
     5963.,  0.18547015E-02,  0.14643284E-01,  0.29499245E-03
     5964.,  0.18983190E-02,  0.14284581E-01,  0.00000000E+00
     5965.,  0.13969009E-02,  0.14431549E-01,  0.00000000E+00
     5966.,  0.16003291E-02,  0.14448928E-01,  0.31742564E-03
     5967.,  0.99073072E-03,  0.14900862E-01,  0.00000000E+00
     5968.,  0.13288171E-02,  0.14820191E-01,  0.18679523E-03
     5969.,  0.11277924E-02,  0.14871148E-01,  0.28966022E-03
     5970.,  0.11587440E-02,  0.14505010E-01,  0.00000000E+00
     5971.,  0.49783923E-03,  0.14975154E-01,  0.00000000E+00
     5972.,  0.57578508E-03,  0.14966737E-01,  0.16691089E-03
     5973.,  0.88358404E-03,  0.14921309E-01,  0.28966022E-03
     5974.,  0.50442168E-03,  0.14631486E-01,  0.00000000E+00
     5975.,  0.91445620E-03,  0.14554394E-01,  0.00000000E+00
     5976.,  0.57117664E-03,  0.14694497E-01,  0.31747591E-03
     5977.,  0.32355666E-17,  0.15000000E-01,  0.00000000E+00
     5978.,  0.32749780E-03,  0.14989263E-01,  0.16691089E-03
     5979.,  0.13661053E-03,  0.14998133E-01,  0.29201913E-03
     5980.,  0.25643073E-03,  0.14656301E-01,  0.00000000E+00
     5981.,  0.32318569E-03,  0.14719313E-01,  0.31747591E-03
     5982.,  0.57619967E-04,  0.14844994E-01,  0.22713319E-03
     5983., -0.49783923E-03,  0.14975154E-01,  0.00000000E+00
     5984., -0.42037030E-03,  0.14982298E-01,  0.16730404E-03
     5985., -0.11269559E-03,  0.14998730E-01,  0.29201913E-03
     5986.,  0.72012973E-05,  0.14656301E-01,  0.00000000E+00
     5987., -0.32953569E-03,  0.14513306E-01,  0.00000000E+00
     5988., -0.19160946E-03,  0.14844994E-01,  0.22713319E-03
     5989., -0.99073072E-03,  0.14900862E-01,  0.00000000E+00
     5990., -0.66819493E-03,  0.14955150E-01,  0.16730404E-03
     5991., -0.85645911E-03,  0.14926102E-01,  0.29201913E-03
     5992., -0.57752664E-03,  0.14488491E-01,  0.00000000E+00
     5993., -0.10310944E-02,  0.14670979E-01,  0.22606579E-03
     5994., -0.14737759E-02,  0.14777864E-01,  0.00000000E+00
     5995., -0.13992586E-02,  0.14800216E-01,  0.16730404E-03
     5996., -0.11009403E-02,  0.14877287E-01,  0.29201913E-03
     5997., -0.12438589E-02,  0.14267790E-01,  0.00000000E+00
     5998., -0.82181447E-03,  0.14439107E-01,  0.00000000E+00
     5999., -0.12753822E-02,  0.14621595E-01,  0.22606579E-03
     6000., -0.19421740E-02,  0.14607381E-01,  0.00000000E+00
     6001., -0.16367901E-02,  0.14724502E-01,  0.16730404E-03
     6002., -0.18155654E-02,  0.14658725E-01,  0.29201913E-03
     6003., -0.14820158E-02,  0.14194328E-01,  0.00000000E+00
     6004., -0.18402276E-02,  0.14258757E-01,  0.00000000E+00
     6005., -0.15135391E-02,  0.14548134E-01,  0.22606579E-03
     6006., -0.23912699E-02,  0.14391108E-01,  0.00000000E+00
     6007., -0.23240961E-02,  0.14427028E-01,  0.16680813E-03
     6008., -0.20455269E-02,  0.14562436E-01,  0.29201913E-03
     6009., -0.20698866E-02,  0.14161948E-01,  0.00000000E+00
     6010., -0.17431981E-02,  0.14451324E-01,  0.22606579E-03
     6011., -0.20836049E-02,  0.14228510E-01,  0.30383369E-03
     6012., -0.28166003E-02,  0.14131194E-01,  0.00000000E+00
     6013., -0.25418761E-02,  0.14305678E-01,  0.16680813E-03
     6014., -0.27108551E-02,  0.14201341E-01,  0.28904366E-03
     6015., -0.25911567E-02,  0.13782965E-01,  0.00000000E+00
     6016., -0.22887653E-02,  0.14042753E-01,  0.00000000E+00
     6017., -0.26207647E-02,  0.14031586E-01,  0.22527889E-03
     6018., -0.32139380E-02,  0.13830222E-01,  0.00000000E+00
     6019., -0.31380077E-02,  0.13892674E-01,  0.18679523E-03
     6020., -0.29169047E-02,  0.14060993E-01,  0.28904366E-03
     6021., -0.27970797E-02,  0.13642569E-01,  0.00000000E+00
     6022., -0.28266877E-02,  0.13891190E-01,  0.22527889E-03
     6023., -0.35793342E-02,  0.13491184E-01,  0.00000000E+00
     6024., -0.33281408E-02,  0.13731418E-01,  0.18679523E-03
     6025., -0.34852515E-02,  0.13585111E-01,  0.26565508E-03
     6026., -0.29880005E-02,  0.13482368E-01,  0.00000000E+00
     6027., -0.33070047E-02,  0.13187602E-01,  0.00000000E+00
     6028., -0.32463098E-02,  0.13516662E-01,  0.35537641E-03
     6029., -0.34911240E-02,  0.13279849E-01,  0.23699703E-03
     6030., -0.39091574E-02,  0.13117449E-01,  0.00000000E+00
     6031., -0.38251721E-02,  0.13219947E-01,  0.23034620E-03
     6032., -0.36596221E-02,  0.13406929E-01,  0.26565508E-03
     6033., -0.34810258E-02,  0.13009187E-01,  0.00000000E+00
     6034., -0.36651451E-02,  0.13101434E-01,  0.23699703E-03
     6035., -0.42001296E-02,  0.12712731E-01,  0.25000000E-03
     6036., -0.39809182E-02,  0.13025275E-01,  0.23034620E-03
     6037., -0.36364178E-02,  0.12814331E-01,  0.00000000E+00
     6038., -0.39140941E-02,  0.12517350E-01,  0.00000000E+00
     6039., -0.38205371E-02,  0.12906579E-01,  0.23699703E-03
     6040., -0.43301270E-02,  0.12500000E-01,  0.47500000E-02
     6041., -0.42001296E-02,  0.12712731E-01,  0.50000000E-02
     6042., -0.44538449E-02,  0.12285714E-01,  0.50000000E-02
     6043., -0.39121520E-02,  0.12208304E-01,  0.50000000E-02
     6044., -0.43301270E-02,  0.12500000E-01,  0.42500000E-02
     6045., -0.42001296E-02,  0.12712731E-01,  0.47500000E-02
     6046., -0.44538449E-02,  0.12285714E-01,  0.47500000E-02
     6047., -0.41618563E-02,  0.12771092E-01,  0.44755182E-02
     6048., -0.39121520E-02,  0.12208304E-01,  0.47500000E-02
     6049., -0.45294503E-02,  0.12154762E-01,  0.41388889E-02
     6050., -0.42505082E-02,  0.12005567E-01,  0.44141511E-02
     6051., -0.39277302E-02,  0.12553825E-01,  0.43632291E-02
     6052., -0.43301270E-02,  0.12500000E-01,  0.37500000E-02
     6053., -0.41618563E-02,  0.12771092E-01,  0.42255182E-02
     6054., -0.41984618E-02,  0.12715312E-01,  0.37927766E-02
     6055., -0.45294503E-02,  0.12154762E-01,  0.38888889E-02
     6056., -0.42505082E-02,  0.12005567E-01,  0.41641511E-02
     6057., -0.39277302E-02,  0.12553825E-01,  0.41132291E-02
     6058., -0.41534526E-02,  0.12355220E-01,  0.37948717E-02
     6059., -0.43301270E-02,  0.12500000E-01,  0.32500000E-02
     6060., -0.41984618E-02,  0.12715312E-01,  0.35427766E-02
     6061., -0.45294503E-02,  0.12154762E-01,  0.36388889E-02
     6062., -0.41534526E-02,  0.12355220E-01,  0.35448717E-02
     6063., -0.43301270E-02,  0.12500000E-01,  0.27500000E-02
     6064., -0.41984618E-02,  0.12715312E-01,  0.32927766E-02
     6065., -0.42058717E-02,  0.12703820E-01,  0.28541031E-02
     6066., -0.45569432E-02,  0.12107143E-01,  0.27916667E-02
     6067., -0.45294503E-02,  0.12154762E-01,  0.33888889E-02
     6068., -0.38795347E-02,  0.12590020E-01,  0.31123441E-02
     6069., -0.41359539E-02,  0.12227257E-01,  0.28259241E-02
     6070., -0.41534526E-02,  0.12355220E-01,  0.32948717E-02
     6071., -0.43301270E-02,  0.12500000E-01,  0.22500000E-02
     6072., -0.42058717E-02,  0.12703820E-01,  0.26041031E-02
     6073., -0.45569432E-02,  0.12107143E-01,  0.25416667E-02
     6074., -0.41359539E-02,  0.12227257E-01,  0.25759241E-02
     6075., -0.43301270E-02,  0.12500000E-01,  0.17500000E-02
     6076., -0.42058717E-02,  0.12703820E-01,  0.23541031E-02
     6077., -0.42022796E-02,  0.12709400E-01,  0.18571762E-02
     6078., -0.40965046E-02,  0.12866819E-01,  0.21840801E-02
     6079., -0.45569432E-02,  0.12107143E-01,  0.22916667E-02
     6080., -0.45247349E-02,  0.12162929E-01,  0.18226742E-02
     6081., -0.39258354E-02,  0.12459331E-01,  0.18277166E-02
     6082., -0.41359539E-02,  0.12227257E-01,  0.23259241E-02
     6083., -0.43301270E-02,  0.12500000E-01,  0.12500000E-02
     6084., -0.42022796E-02,  0.12709400E-01,  0.16071762E-02
     6085., -0.41307598E-02,  0.12817237E-01,  0.12310035E-02
     6086., -0.45247349E-02,  0.12162929E-01,  0.15726742E-02
     6087., -0.39258354E-02,  0.12459331E-01,  0.15777166E-02
     6088., -0.43301270E-02,  0.12500000E-01,  0.75000000E-03
     6089., -0.41307598E-02,  0.12817237E-01,  0.98100352E-03
     6090., -0.45247349E-02,  0.12162929E-01,  0.13226742E-02
     6091., -0.44740655E-02,  0.12250691E-01,  0.90991070E-03
     6092., -0.40010743E-02,  0.12237520E-01,  0.89069508E-03
     6093., -0.39258354E-02,  0.12459331E-01,  0.13277166E-02
     6094., -0.44538449E-02,  0.12285714E-01,  0.25000000E-03
     6095., -0.41267672E-02,  0.12823082E-01,  0.48034620E-03
     6096., -0.41307598E-02,  0.12817237E-01,  0.73100352E-03
     6097., -0.40493126E-02,  0.12307991E-01,  0.25000000E-03
     6098., -0.44740655E-02,  0.12250691E-01,  0.65991070E-03
     6099., -0.40010743E-02,  0.12237520E-01,  0.64069508E-03
     6100., -0.39557556E-02,  0.12697219E-01,  0.48699703E-03
     6101.,  0.39091574E-02,  0.13117449E-01,  0.50000000E-02
     6102.,  0.39300723E-02,  0.13091041E-01,  0.47346459E-02
     6103.,  0.40723653E-02,  0.12901007E-01,  0.46191467E-02
     6104.,  0.34775953E-02,  0.12921885E-01,  0.50000000E-02
     6105.,  0.38237548E-02,  0.12352216E-01,  0.50000000E-02
     6106.,  0.38213151E-02,  0.12739845E-01,  0.46805971E-02
     6107.,  0.35793342E-02,  0.13491184E-01,  0.50000000E-02
     6108.,  0.37711111E-02,  0.13283096E-01,  0.47346459E-02
     6109.,  0.33222033E-02,  0.13116741E-01,  0.50000000E-02
     6110.,  0.32139380E-02,  0.13830222E-01,  0.50000000E-02
     6111.,  0.36027747E-02,  0.13466989E-01,  0.47346459E-02
